河田朋也,2022/6/28,ミツヤ562,ミツヤ01,ミツヤ株式会社,3個口延長コード　10M,VTCM-10,0,,,3,巻,,,塗装場,,,,,,,,
河田朋也,2022/6/28,ミツヤ160-001,ミツヤ01,ミツヤ株式会社,スーパーグリーンμ,#100,0,,,1,箱,25,枚,事務所,,,,,,,,
河田朋也,2022/6/28,高田 180109,高田　01,高田化学株式会社,精製水　20?箱入り,(ジャバラノズル入り),2箱,,,20,箱,,,玄関横,,,,,,,,
河田朋也,2022/6/29,江口 220622-01,江口01,江口電機株式会社,新晃電機　クレーン操作用　押釦スイッチ,SBA-4-W,0,,,1,個,,,仕上げ,,,,,,,,
河田朋也,2022/6/29,江口 220627-01,江口01,江口電機株式会社,OMRON　リミット形タッチスイッチNL,NL3-C　100V,0,,,2,個,,,APS,,,,,,,,
河田朋也,2022/6/29,ミツヤ179,ミツヤ01,ミツヤ株式会社,切断砥石　105,『研ちゃんカット』,0,,,1,箱,10,枚,APS,,,,,,,,
河田朋也,2022/6/29,ミツヤ220627-01,ミツヤ01,ミツヤ株式会社,SMC　ワンタッチ継手,KQ2LE06-00A1　隔壁エルボタイプ,0,,,10,個,,,出荷検査場,,,,,,,,
河田朋也,2022/7/1,　,ミツヤ01,ミツヤ株式会社,フラットバー,4.5t*25　5.5Ｍ,,,,1,本,,,保全,,,,,,,,
河田朋也,2022/7/1,　,ミツヤ01,ミツヤ株式会社,Ｏリング,AS568-217-A,,,,8,個,,,保全,,,,,,,,
河田朋也,2022/7/1,　,ミツヤ01,ミツヤ株式会社,日立　押釦スイッチ,2PBH,,,,3,本,,,保全,,,,,,,,
河田朋也,2022/7/1,　,ミツヤ01,ミツヤ株式会社,加工付スプロケット,NK100B21　穴45φ　12*8ｷｰ,,,,1,式,,,保全,,,,,,,,
河田朋也,2022/7/1,　,ミツヤ01,ミツヤ株式会社,Ｏリング,P20,,,,10,個,,,保全,,,,,,,,
河田朋也,2022/7/1,　,ミツヤ01,ミツヤ株式会社,エバラ　ポンプ,50SE6.75B,,,,1,台,,,保全,,,,,,,,
河田朋也,2022/7/1,　,ミツヤ01,ミツヤ株式会社,オムロン　リミットスイッチ,WLCA2-2LD,,,,5,個,,,保全,,,,,,,,
河田朋也,2022/7/1,　,ミツヤ01,ミツヤ株式会社,ジグソー,JB1,,,,2,個,,,保全,,,,,,,,
河田朋也,2022/7/1,　,ミツヤ01,ミツヤ株式会社,ピローブロック,UCFC213,,,,2,個,,,,,,,,,,,
河田朋也,2022/7/1,ミツヤ 210817-02,ミツヤ01,ミツヤ株式会社,ヒットホース　8.5φ 10m,TOP-8.5-10,0,,,2,本,,,仕上げ,,,,,,,,
河田朋也,2022/7/1,ミツヤ220630-01,ミツヤ01,ミツヤ株式会社,NTN　ベアリングユニット,UCT208,0,,,2,個,,,砂処理,,,,,,,,
河田朋也,2022/7/1,ナカ　220411-10,ナカヤマ　01,ナカヤマ株式会社,天井ライナー,WA-2024,1,,,5,個,,,西工場,,,,,,,,
河田朋也,2022/7/1,ナカ　220411-04,ナカヤマ　01,ナカヤマ株式会社,シール,WA-1896,1,,,10,個,,,西工場,,,,,,,,
河田朋也,2022/7/4,江口 220704-01,江口01,江口電機株式会社,SIG　中型電子音警報機,ST-25CS-ACW,0,,,1,個,,,APS,,,,,,,,
河田朋也,2022/7/5,友和 220620-01,友和01-01,友和塗料株式会社,ラッカースプレーブラック　,H62-5034 300ml,6本,,,24,缶,,,東進工業,,,,,,,,
河田朋也,2022/7/6,ミツヤ220207-01,ミツヤ01,ミツヤ株式会社,グリスガン（本体）  ,CG400,0,,,1,個,,,仕上げ場,,,,,,,,
